"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",3.36674554281626,1.19931025110137,0.667593970212093,0.434536989814893,0.671175638611287,0.834010437356979,0.815246670802915,0.593807303571385,0.443534656022827,0.274551916403172,0.26879923010877,0.201021157308762,0.1102177888377,0.0953728400435069,0.0527842125501914,0.0185968201121223
"5-9",1.30586548549608,4.04756258793466,1.61359117758117,0.394397260257486,0.305187785554962,0.492811144793324,0.508912754970831,0.479850506178473,0.447753202411438,0.188005709798237,0.1219458937939,0.113186889981072,0.0868240910453962,0.0651549409117911,0.027264785107259,0.0150765622873121
"10-14",0.457671994809546,2.002264583669,7.70418378683,1.06108185899558,0.641236669756942,0.441242235649738,0.430826326204475,0.437277237860239,0.557005927561325,0.309243341278235,0.16456595528381,0.0916649283435441,0.0531307562618275,0.0552676261401359,0.0346221090830868,0.0223109071160554
"15-19",0.220187698516833,0.570375772827907,2.88695205705899,7.62890271440022,1.68746964285069,0.642198206417428,0.34400993570478,0.3496122878108,0.394945062450637,0.306964591006867,0.112256367466959,0.0499335228873723,0.0302282442002148,0.027675486509438,0.0145637539381839,0.00724124779752645
"20-24",0.285605329615709,0.299349218051043,0.485478861365586,2.75472557239329,4.07027432809288,1.30914872599587,0.656182101829761,0.369966698218651,0.317375966838843,0.32346483248657,0.159125606942353,0.0943983544625615,0.031366791033549,0.024240217399245,0.0234242693116766,0.0138199846020178
"25-29",0.401689463537623,0.171834204121519,0.168277802028864,0.5796643383381,1.47961563557561,1.53631316683858,0.738898997036673,0.419976975167876,0.309759943247901,0.245097914428462,0.167826138896837,0.0806065196902903,0.0262279992536737,0.0196602758898001,0.0108711615756057,0.00410409962328375
"30-34",0.343213873454771,0.200741217087325,0.331692961216272,0.232978296391053,0.563604367236625,0.674205475089838,0.715216003305574,0.433441314026993,0.300877547723506,0.20090193112203,0.165068507253913,0.106716609508323,0.0403402479985563,0.0296151250690045,0.0131739666249433,0.00916857724774375
"35-39",0.264373114330228,0.256436701920949,0.210116018192054,0.137040409848426,0.298272419835368,0.42596550743426,0.450912834076068,0.466305599221046,0.358655607757418,0.201172997770847,0.111088156637587,0.0788660458551006,0.0559342814506096,0.0393994796091601,0.0205058725439552,0.00607791714330025
"40-44",0.199620395358066,0.213167372569421,0.363285743912827,0.205562194063941,0.337143761491094,0.329393937571299,0.384557029640144,0.352716742746425,0.422005661280328,0.224597457933093,0.124837344747197,0.0526014579671259,0.0411488691799099,0.0294310185479566,0.0197824736010611,0.00625612924962368
"45-49",0.0527076857505185,0.071301464287912,0.101034253306645,0.169739990672561,0.213187091642168,0.215327412483889,0.223359720914702,0.211788336357741,0.224137942604562,0.200772843652425,0.126557517898337,0.0519033810185221,0.0304846787445117,0.0203381910952322,0.0160151780409742,0.00926278358078848
"50-54",0.0679098452940106,0.10489019676941,0.12952383397569,0.169609025381372,0.283023468935184,0.292328353098484,0.181205949678707,0.149197667894803,0.186232753914546,0.18181367914287,0.115695589977215,0.0821157959059618,0.0412106671713649,0.022938014507041,0.0133574466375986,0.00674509904026322
"55-59",0.0828138818495832,0.0606441314229768,0.0709662606441211,0.0741925658569018,0.169766915779948,0.232842278955257,0.204092765336119,0.143739027366608,0.154967423015309,0.0954499008708671,0.113467774020142,0.094903335543431,0.0507436383219052,0.0288608897537334,0.0141326701721929,0.00574806808484796
"60-64",0.0459656273438534,0.0413668792280108,0.0387258860419141,0.0541979157498376,0.104374241185491,0.130693984978274,0.114090912694928,0.116071594125831,0.110411631206825,0.0781402195794546,0.0572828395553531,0.0635978323632628,0.0456769960183315,0.0339364397747398,0.0210294975754361,0.00661007184346319
"65-69",0.0445217831699356,0.0484437857894489,0.0334846294393225,0.0310519117034372,0.0828251367535985,0.105260118879156,0.11270543664215,0.0857360661202584,0.0900227654551964,0.0625582786170572,0.0560048928066472,0.0543308729911978,0.0425489951988319,0.0377701181352022,0.0176808805926142,0.00790217703573972
"70-74",0.0147378215488452,0.0257155644204174,0.0402978303554388,0.0662479511558927,0.0561293564306731,0.0665994459076438,0.0580202122730817,0.0685487789053114,0.0885364778792956,0.0583218989156327,0.0386370159955626,0.0345686553995685,0.0469798239502329,0.0431390157527409,0.03513147049505,0.00959341942149485
"75+",0.0170323517136611,0.0142623325433842,0.0229123414023146,0.0111505887666755,0.0222980833350166,0.0242273477916217,0.0389091805666708,0.0265094378059232,0.0278956370255599,0.0302354058265423,0.0178625072315278,0.0154430954029173,0.0120690327822874,0.0163944668163656,0.0126161765043504,0.00641130295559473
